prob_switch,delta_D,delta_Y,rho_Z,twfe_s_bias,twfe_s_mcse,twfe_s_sd,twfe_s_rmse,twfe_l_bias,twfe_l_mcse,twfe_l_sd,twfe_l_rmse,adl_Ylag_bias,adl_Ylag_mcse,adl_Ylag_sd,adl_Ylag_rmse,adl_full_bias,adl_full_mcse,adl_full_sd,adl_full_rmse,adl_Dlag_bias,adl_Dlag_mcse,adl_Dlag_sd,adl_Dlag_rmse,adl_DYlag_bias,adl_DYlag_mcse,adl_DYlag_sd,adl_DYlag_rmse,adl_DZlag_bias,adl_DZlag_mcse,adl_DZlag_sd,adl_DZlag_rmse,adl_all_bias,adl_all_mcse,adl_all_sd,adl_all_rmse,adl_all_nofe_bias,adl_all_nofe_mcse,adl_all_nofe_sd,adl_all_nofe_rmse,mean_theta,mean_pi,mean_ivb,mean_ivb_formula,mean_se_short,mean_se_long,mean_se_adl_all,mean_abs_ivb_over_beta,mean_abs_ivb_over_se,n_sims,n_explosive,n_collinear,n_discarded
0.3,0.3,0.3,0.7,1.60427280295292,0.0108222926617341,0.241993820640345,1.6223856241671,0.665582322022643,0.00720062654406649,0.161010904331221,0.684742644852782,0.260380363940297,0.00500071255145077,0.111819332009803,0.283331060441276,0.13625837170561,0.00477283827306414,0.106723908241841,0.173013168473085,-0.178878818500465,0.0113538086357747,0.253878879131163,0.310359804108844,-0.0577115554594091,0.0086100256736119,0.192526026942146,0.200805284147535,-0.0505495166768811,0.00946502429335833,0.211644377286361,0.217391373767048,-0.0241525397275171,0.00828827618816556,0.18533148973031,0.186714784467578,-0.0119170257213493,0.00868281119746239,0.194153560733223,0.194325061268848,0.399146322270687,2.34983288152457,-0.938690480930281,-0.938690480930281,0.118249789562822,0.105229305043416,0.193252280070741,0.938690480930281,8.94673781592875,500,0,0,0
0.5,0.1,0,0.5,0.817735050508065,0.00635410093971754,0.142082016371037,0.829962371199282,0.775816817320237,0.00603738726348696,0.135000083276483,0.787451780413626,0.0791691082528352,0.00378187834837256,0.0845653706959567,0.115778871209957,0.0766600110975222,0.0036135060488438,0.0808004516232141,0.111321214770692,-0.0264177233402612,0.00855957372216188,0.191397887011749,0.193022747252078,-0.00108169452166107,0.00706572487997766,0.157994411419416,0.157840044458706,-0.028575464157883,0.00838370518830054,0.187465347043577,0.189445313959788,-0.00380688459948941,0.00695175720478159,0.155446016729656,0.155337148033675,-0.00141144807443083,0.00742909639908878,0.166119645597614,0.165959444943145,0.254228158736063,0.163639375793363,-0.0419182331878281,-0.0419182331878281,0.0875048995217786,0.0849703716659616,0.150197441355568,0.0445534049876269,0.52477351499807,500,0,0,0
0.5,0.1,0,0.7,0.83660652012887,0.00675638959060907,0.151077464070739,0.850111299108465,0.773028964097037,0.00613448933928411,0.13717135169887,0.785080968499669,0.0519490156935898,0.00386147939301205,0.0863453041648958,0.100694094959727,0.0763547930799025,0.00380340907392692,0.0850468123554012,0.114230244670603,-0.0285008317599392,0.00833943107490234,0.186475347771558,0.188456378578383,0.00445496238713705,0.00670933229105144,0.150025230864254,0.149941326677977,-0.0251750062439891,0.0079070871245918,0.176807843146006,0.178416009120627,0.00391615739136753,0.0065153261356648,0.145687121349275,0.145594038824048,0.00431622420796463,0.00680269291372496,0.152112837851451,0.152021934600757,0.29321032180674,0.216638404985814,-0.0635775560318334,-0.0635775560318334,0.0898655163458187,0.085359679066122,0.150569551498104,0.0711808378803172,0.833093986175144,500,0,0,0
0.5,0.1,0.1,0.5,0.902721913649578,0.00659360761674705,0.147437548480068,0.914659066769451,0.766620910714364,0.00589880578740603,0.131901307267091,0.777862956884804,0.090910715709583,0.00383433379291986,0.085738310093934,0.124904419189061,0.0815345186464061,0.00376273807206487,0.0841373811066356,0.117101743934859,-0.0541191559294767,0.00843742851542375,0.188666637157826,0.196093836759366,-0.00877359364433583,0.00688348696201768,0.153919447693051,0.154015550938252,-0.0376327021790318,0.00786212982307298,0.175802567323196,0.179613334319498,-0.00262561190388055,0.00662488795672023,0.148136998145461,0.148012076929483,0.00469964742699913,0.00712870122435088,0.159402605289346,0.159312456756598,0.320166630989438,0.424797490536735,-0.136101002935214,-0.136101002935214,0.0888031248253754,0.0848722277719569,0.149647862876684,0.136298292547938,1.60603220256416,500,0,0,0
0.5,0.1,0.1,0.7,0.957352665635435,0.00736946598884086,0.164786269089209,0.971403279719939,0.747502432559003,0.00607098168865389,0.135751277459866,0.759704836890583,0.0754663985642157,0.00402926775536033,0.0900971660053368,0.117458254864449,0.0757476654060536,0.00386362137956455,0.0863932004402786,0.114832775489478,-0.0711232022787742,0.00881030846438002,0.197004486290955,0.209264559794326,-0.0176406624282832,0.00706069651178855,0.157881973688548,0.158707457768904,-0.0421259716025674,0.0080548152980185,0.180111145525746,0.184796488539614,-0.00786197332094174,0.00689472387389787,0.154170712681263,0.154216996650339,-0.00381137898962691,0.00737157608042847,0.164833452171495,0.164712638952406,0.342281770939179,0.611904788627209,-0.209850233076433,-0.209850233076433,0.0915491496778541,0.085293347020197,0.150184372625148,0.209917087676232,2.46020025002766,500,0,0,0
0.5,0.1,0.3,0.5,1.12609073305508,0.00742865284308598,0.166109727383873,1.13825199130992,0.676417493170326,0.00566018874310014,0.12656566795051,0.688133312399551,0.125674903651003,0.00403818686707981,0.0902966034063735,0.154697611621005,0.0954877219144401,0.00377740584800372,0.0844653625474155,0.127428543551809,-0.0898612498702427,0.00854708146176997,0.191118551577459,0.211017279822753,-0.0208365093805898,0.00704325026496291,0.157491863750005,0.158708033496489,-0.0465501118230076,0.00784251425967398,0.175363949991424,0.18126754490922,-0.0125989080203832,0.00693864029266529,0.155152713658186,0.155508688855942,-0.00627651341066082,0.00732638695615572,0.16382299263432,0.163779399163714,0.413686792031185,1.0878970406035,-0.449673239884752,-0.449673239884752,0.0923425920078624,0.0850262444401544,0.149384406062184,0.449673239884752,5.29054664766677,500,0,0,0
0.5,0.1,0.3,0.7,1.29402835973444,0.00837606671476751,0.187294545582935,1.30748555789672,0.65071083902539,0.00510902836448223,0.114241347219568,0.660643307139972,0.137503251671699,0.00394118519654583,0.0881275801139234,0.163273027950954,0.108625898420949,0.0034328327131401,0.0767604730196629,0.132966054636228,-0.200434517856278,0.0093083621090672,0.208141304350576,0.288808159372072,-0.0598128873304459,0.00695628615106418,0.155547287047199,0.166505705852781,-0.0659111432577137,0.0076398356608789,0.170831918746523,0.182946593789642,-0.0282178396578945,0.00662946801687223,0.14823941140387,0.150755496490635,-0.0102435042870522,0.0069529363813946,0.155472383920297,0.155654258591326,0.401960325802403,1.59986249043806,-0.643317520709047,-0.643317520709047,0.0971608076027987,0.0853769585565931,0.149824346126779,0.643317520709047,7.52845444521756,500,0,0,0
0.5,0.3,0,0.5,0.916213729988549,0.0064236921694714,0.143638123574712,0.927382470042704,0.799702313475727,0.00612549246912689,0.136970175566308,0.811324286284532,0.133525074901737,0.00382733865062388,0.0855818939570731,0.158551435438622,0.0784435731428612,0.00375985109434148,0.0840728263222452,0.114923878341179,-0.0321821913529472,0.0080332670797613,0.179629312717575,0.182312506558632,-0.00282187997238959,0.00656576411899244,0.146814948942961,0.146695204356641,-0.025428428874257,0.00783709691604514,0.175242814505309,0.176904575810474,0.00133661086605774,0.00647563295357829,0.144799554815388,0.144660857806085,-0.00437268291643178,0.00708746118322936,0.15848044993592,0.158382263090775,0.261298690593878,0.445879962156215,-0.116511416512823,-0.116511416512823,0.0877577996010712,0.0854393352443548,0.150231582103427,0.116511416512823,1.36422226296197,500,0,0,0
0.5,0.3,0,0.7,0.983563073617342,0.00703597457834156,0.157329174451321,0.996041808348857,0.786327234183914,0.00635282657227794,0.142053520648805,0.799030264472246,0.130218566682474,0.00404963024910384,0.0905524852073558,0.158556703361642,0.0744804565251402,0.00392222326087672,0.0877035783425123,0.114995096517053,-0.041557714357724,0.0086272410583403,0.192910974647261,0.197147808696206,-0.000805688312164765,0.00714118055156865,0.159681651529069,0.159523924566309,-0.0305470013039805,0.00814109547897781,0.182040429023106,0.184405964252743,0.00303089078454688,0.00687723330719159,0.153779611720061,0.153655650536383,0.00526735041485349,0.00721144392224285,0.161252788260627,0.161177547377964,0.302133970132305,0.650877389211932,-0.197235839433428,-0.197235839433428,0.0901622069683267,0.0859502800747768,0.150344704436432,0.197235839433428,2.29477614856105,500,0,0,0
0.5,0.3,0.1,0.5,1.00258664737211,0.00656014013249768,0.146689192781893,1.01323968996941,0.759864166324741,0.00581236885972548,0.129968518806491,0.770877152024488,0.145513626354704,0.00372449184919006,0.0832821695643286,0.167619400376876,0.0785243537844984,0.00364330875074995,0.0814668602969674,0.113091333731924,-0.0687789445472756,0.00903011364187546,0.201919479477817,0.213120802488271,-0.0167817643661045,0.00728914258182398,0.162990183106467,0.163689632551182,-0.0565325398679669,0.00836684540241787,0.187088350770379,0.195263859830527,-0.014061290513211,0.007011081630375,0.156772551213185,0.157245659524071,-0.00491487764979004,0.00739075365682265,0.165262275816106,0.165170071715839,0.324213770622223,0.748585311742228,-0.242722481047372,-0.242722481047372,0.0892085647176618,0.085891225461384,0.150209946208681,0.242722481047372,2.82845221720645,500,0,0,0
0.5,0.3,0.1,0.7,1.11651269149312,0.00772877329310338,0.172820624660641,1.12978220230127,0.74084641289706,0.00631501781048105,0.141208091033575,0.754157313181965,0.158988849166802,0.00418596276511303,0.0936009729407573,0.184448025228165,0.0843283521613185,0.00393487148378273,0.0879864012046364,0.12180884434881,-0.0864558280169936,0.00882952640517837,0.197434212511082,0.215353007713928,-0.0138145511581219,0.00725859848404301,0.162307196316971,0.162732235737187,-0.0406352556657366,0.00787636195026306,0.17612080736181,0.180576093963803,0.00262912057602716,0.00695353111176893,0.15548568249575,0.155352367671852,0.0043460772350381,0.00747758234588295,0.167203824327466,0.167093066939726,0.350242108453224,1.071507458844,-0.375666278596063,-0.375666278596063,0.0920150280982512,0.0863594458484335,0.150347357265898,0.375666278596063,4.35056962152229,500,0,0,0
0.5,0.3,0.3,0.5,1.25867613041831,0.00805338009475513,0.180079053405162,1.27146734516824,0.647378025891447,0.00596716149139706,0.133429787274829,0.660958553559184,0.18785904719117,0.00414780610807402,0.0927477641514235,0.209465904316555,0.104429608140965,0.0039531995697866,0.0883962296666576,0.136761868548647,-0.108966174196823,0.00895355182037171,0.200207505104181,0.227764145837164,-0.0196905268175472,0.00689746672707469,0.15423204474282,0.155330825738656,-0.0422652478198324,0.00761761418007459,0.170335031330131,0.175334953804745,-0.00430928383110918,0.00664215152166663,0.148523023193002,0.148436990567343,0.00584405028338009,0.00693629360009242,0.155100240017034,0.1550552327661,0.422342240448272,1.44739403115179,-0.611298104526867,-0.611298104526867,0.093333507061675,0.0866794939864408,0.150248685235685,0.611298104526867,7.05487283122858,500,0,0,0
0.5,0.3,0.3,0.7,1.46866732525171,0.00868877165832216,0.194286840689819,1.48143700303939,0.610866288817649,0.0057250803629641,0.128016688682369,0.624109861202244,0.208380480365911,0.00409145472774829,0.0914877089810807,0.227542711354035,0.117019797086145,0.00380426679862539,0.0850659916627188,0.144621517768862,-0.21270513787021,0.0093817794458837,0.209782965909063,0.298604003115191,-0.0626614002449368,0.00689819790059985,0.154248394279876,0.1663473266521,-0.0461624983196894,0.00770941659015612,0.172387795624537,0.178294961306375,-0.0186700223421269,0.00662951042882502,0.148240359763965,0.149264274321351,-0.00711447044770552,0.00700824264083143,0.156709069477117,0.15671385606009,0.407045643757085,2.10673127629262,-0.857801036434065,-0.857801036434065,0.0982593159197555,0.0868004151810264,0.150193129832709,0.857801036434065,9.87804281476838,500,0,0,0
0.7,0.1,0,0.5,0.772580806848651,0.00555172063766614,0.1241402473791,0.782471138463405,0.735228887009899,0.00540469770181827,0.120852714591025,0.745075623115256,0.0697073624053193,0.00351960266695899,0.0787007081710984,0.105073927485393,0.0695932666035755,0.00347601964902924,0.0777261622635434,0.104271263271213,-0.0324717184690394,0.00664596754792322,0.148608352134139,0.151969358555298,0.00109000535121462,0.0059133957326049,0.132227548359617,0.132099751732432,-0.0327602205752185,0.00639806450572118,0.143065071592211,0.146628481313837,-0.000717622024499987,0.00570798013103357,0.127634315872092,0.127508637089143,-0.000737086787844565,0.00641914872469087,0.143536529060899,0.143394815113495,0.255878473521917,0.144900869413069,-0.0373519198387517,-0.0373519198387517,0.0795567524004516,0.0772308859781237,0.12752819180843,0.0399006171288776,0.516735859342544,500,0,0,0
0.7,0.1,0,0.7,0.784547359702361,0.00606846119586784,0.135694917527802,0.796172622009534,0.726674818647074,0.00548870417926057,0.122731156532138,0.7369457937772,0.0412342426097787,0.00358117340852507,0.0800774718067667,0.089999108059934,0.0647128750681492,0.00344179590697879,0.0769608961268511,0.100493232474473,-0.0419163962682465,0.00754975790188215,0.168817718822747,0.173779767580278,0.00225100007985835,0.00618281809722843,0.138252015579187,0.138132036738201,-0.0383986617014904,0.0069874865782015,0.156244949807259,0.160742392019212,0.000624341483266511,0.00596120505705193,0.133296597353836,0.1331646976592,0.00586745091595931,0.00634756060717669,0.141935770089469,0.141915109433351,0.293545261708256,0.196109634871588,-0.0578725410552862,-0.0578725410552862,0.081456753596101,0.0773831166406207,0.127405458376053,0.0641694156089,0.828770535155324,500,0,0,0
0.7,0.1,0.1,0.5,0.861345856232635,0.00626387771104672,0.140064563646463,0.872637112363797,0.729577440318773,0.00551802742133272,0.123386844158078,0.739916958926311,0.0871139005295336,0.00359730132232514,0.0804381029226891,0.118516578968797,0.0779292677343491,0.00346224548855124,0.0774181626719255,0.109793239943476,-0.0536525208035546,0.00720642498204929,0.161140561346149,0.169684828250807,0.00344729637377594,0.00577898807501716,0.12922210176899,0.129138835114433,-0.0394863887458361,0.00673006415428412,0.150488809419139,0.155437327862571,0.00705293881763902,0.00562432253402363,0.125763675134607,0.12583565840159,0.0159382883825454,0.00577266071548773,0.129080617708731,0.129932718331053,0.323539516001358,0.406743213074475,-0.131768415913862,-0.131768415913862,0.0808567605623544,0.0772601589445921,0.127098918922623,0.131768415913862,1.70389948241195,500,0,0,0
0.7,0.1,0.1,0.7,0.885393920188292,0.00681631844779232,0.152417514055495,0.89839135698206,0.695159509430757,0.00549179465095161,0.122800261579975,0.705901188543859,0.0631056758668918,0.00374167640341268,0.0836664278783768,0.104730116672507,0.0694980108433716,0.00342841800426108,0.0766617571281194,0.103417815037566,-0.107585417619241,0.00742653499973585,0.166062370966907,0.197727539086883,-0.029969177992083,0.00589742906033524,0.131870522713923,0.135104428946067,-0.0672391594099834,0.00673688745450636,0.150641383050418,0.164828836047972,-0.0170053101976767,0.0057088694780867,0.127654202276756,0.12865529426773,-0.00595870900934137,0.00615987250704434,0.137738936584832,0.137730086891991,0.348058477081994,0.546663457889829,-0.190234410757535,-0.190234410757535,0.0832630351982888,0.0773679823987529,0.127077594510762,0.190249468819657,2.45519264687548,500,0,0,0
0.7,0.1,0.3,0.5,1.04673675838489,0.00702895085994895,0.157172119333514,1.0584476889765,0.631766933132083,0.00532346264126449,0.11903624341548,0.642861373696612,0.111501011299694,0.00378117330084889,0.0845496053540539,0.139881428412959,0.0897315357821067,0.00365324131880997,0.0816889592707008,0.12129092467457,-0.127750277453608,0.0078663759148822,0.175897512822437,0.217251440815841,-0.0260833956716584,0.00596241892117078,0.133323740180688,0.135720347723326,-0.0620691944394133,0.00685736665187388,0.153335379802301,0.165279460672146,-0.0132351443886372,0.0057937782385644,0.12955281987989,0.130098171853188,-0.00122451861843831,0.00599738678277816,0.134105645336507,0.133977068592897,0.419814935794732,0.98755777610929,-0.414969825252803,-0.414969825252803,0.0844855952044979,0.0774785530794003,0.127369920884464,0.414969825252803,5.35187473600109,500,0,0,0
0.7,0.1,0.3,0.7,1.14128480177228,0.00802094859071554,0.179353862928711,1.15526381025615,0.598981368668528,0.00518900548778185,0.116029690062997,0.610093962607552,0.0945986005073232,0.00391745472385438,0.0875969506131607,0.128867274834052,0.0942640787614542,0.00360200918980962,0.0805433740399325,0.123935374999548,-0.25340121606545,0.00776727007988573,0.173681438982247,0.307110872594734,-0.0736059084566306,0.0059699334226072,0.133491769540977,0.152322822288181,-0.0706643411584097,0.00649186105428865,0.145162426178729,0.161317806907665,-0.0284890771433353,0.00574463944960807,0.128454043155506,0.131449868151587,-0.0120152014710246,0.00595239930963379,0.13309969485564,0.13350828730649,0.408339636925695,1.32763244483884,-0.542303433103753,-0.542303433103753,0.0888790532239716,0.0771473660628045,0.127108701329177,0.542303433103753,7.0157126974992,500,0,0,0
0.7,0.3,0,0.5,0.867175337171708,0.0055505369248859,0.124113778756675,0.875994570197768,0.752313921622024,0.00531047608474982,0.118745855183875,0.761609226331596,0.126001387536115,0.00341797582998753,0.0764282630130339,0.147329380944337,0.0725187490178849,0.00333891396312491,0.0746603859257053,0.104028812543646,-0.0545024203685026,0.00698513528556775,0.156192373305619,0.165280909937927,-0.00584046626411394,0.0056440911326752,0.126205714438655,0.126214649064361,-0.048408739306279,0.00669194596505875,0.149636460796268,0.157129546235127,-0.00325962138853886,0.0054184987425899,0.121161315244281,0.121083976292065,0.0013647176228293,0.00578421443997295,0.129338966842154,0.129216770046686,0.265442758716546,0.43219389396518,-0.114861415549684,-0.114861415549684,0.0797740951296691,0.0776570673369711,0.127212614513373,0.114861415549684,1.478722057816,500,0,0,0
0.7,0.3,0,0.7,0.919177759896766,0.00592410947802763,0.132467114990206,0.928655046704403,0.741974052665827,0.00533475759861608,0.119288806339891,0.75148310327559,0.116075129609796,0.00338857069213753,0.0757707441418304,0.138575463089257,0.0709528214191064,0.00334057882838443,0.074697613444642,0.102970271703769,-0.0719511313937841,0.00716081636860342,0.160120721745904,0.175397644083979,-0.00896068779522596,0.00585566268791433,0.130936598234856,0.131112157703109,-0.05098913933343,0.00670709249528275,0.149975147508309,0.15826386861935,-4.22943788441765e-05,0.00565384083690053,0.126423724452739,0.126297244534897,0.00742845141652704,0.00591964854759204,0.132367365553237,0.132443418541749,0.303054660707307,0.583627439635598,-0.177203707230939,-0.177203707230939,0.0820994912168019,0.0782240895142921,0.127450744774782,0.177203707230939,2.26357410977246,500,0,0,0
0.7,0.3,0.1,0.5,0.95617011148866,0.00572801505844559,0.128082310468268,0.964693500653247,0.724445884561083,0.00519054241208888,0.116064056735265,0.733665975218154,0.140393252451726,0.00349888286847865,0.0782373993922772,0.160683271737643,0.0804885077306312,0.00337438345448032,0.0754535078636857,0.110273502084323,-0.0785773466991846,0.00691667810035912,0.154661624108871,0.173340061585121,-0.0139073747041831,0.00568622007769452,0.127147746287491,0.127779620277956,-0.0584240280168474,0.00647708222771738,0.144831961570318,0.156037532497265,-0.00734513223435895,0.00553470431171204,0.123759750763493,0.123853921717336,-0.000100646716923225,0.00605646419954599,0.135426656534787,0.135291199534014,0.332528763230074,0.696720274526258,-0.231724226927577,-0.231724226927577,0.0812550971208009,0.0780877099366198,0.127375235952256,0.231724226927577,2.9676701389176,500,0,0,0
0.7,0.3,0.1,0.7,1.0325239407137,0.00663681794217745,0.14840376072999,1.0431132809975,0.687338810044076,0.00539089848229576,0.120544154662138,0.697808334164597,0.13300853397205,0.00369950241580241,0.0827233888465888,0.156591005021149,0.0736816500676358,0.00346125058899134,0.0773959160414582,0.106804181195991,-0.133497573714934,0.0074851343685045,0.16737269268696,0.213960728192216,-0.0340217755816227,0.00609931373451072,0.136384801264641,0.14043181121701,-0.0706136571572596,0.00688675051951091,0.153992423057084,0.169270575125734,-0.0119357614904821,0.00592506365264832,0.132488450983348,0.132892985770645,0.00208991889727428,0.00635947144932888,0.142202104616685,0.142075203470898,0.359793810043177,0.958228883075596,-0.345185130669627,-0.345185130669627,0.0841181600294932,0.0785282842978957,0.127461236752894,0.345185130669627,4.39039435202367,500,0,0,0
0.7,0.3,0.3,0.5,1.16336476486891,0.00689528536534541,0.154183268011718,1.17351715424743,0.592704422230089,0.00509221254058516,0.113865333966253,0.603521263736242,0.166898760311388,0.00357429625903181,0.0799236940691832,0.185014100742066,0.0939413518592276,0.00348017883363894,0.0778191644587259,0.12193723098988,-0.141358186417735,0.0076328467792149,0.170675642601649,0.221481492443143,-0.0299754379481616,0.00608957250178718,0.136166980679096,0.139294259085545,-0.068637072888205,0.00669560624126222,0.149718307060342,0.164565452330486,-0.0159129972784173,0.00588026425255565,0.131486705943764,0.132315531267667,-0.00436007063297583,0.00629360733308112,0.140729338204605,0.140656131591082,0.427910554429156,1.3327243539625,-0.570660342638818,-0.570660342638819,0.0849846401469274,0.0786251202656564,0.127243594910569,0.570660342638818,7.25162443157551,500,0,0,0
0.7,0.3,0.3,0.7,1.30025109654541,0.00820024907481455,0.183363143637151,1.31309090029105,0.555283889129259,0.00524304255436424,0.117237995604826,0.567501062241055,0.161422429265683,0.00370631128998081,0.0828756399017203,0.181416194469446,0.104677975990142,0.00351109663423542,0.0785105074972112,0.130801569735563,-0.291047904042918,0.00806735602265004,0.180391564653378,0.342322825433353,-0.0733192248441288,0.00585432281077024,0.130906637671099,0.149926593446672,-0.0590691385504486,0.00642375426216158,0.143639512009473,0.155177987873896,-0.0159567933889804,0.00555187966461465,0.124143803329771,0.125041912144005,0.0053272424276809,0.00580272946221443,0.129752975325523,0.129732580520459,0.415936758489015,1.79075789574565,-0.744967207416151,-0.744967207416151,0.0904872197683931,0.078388922876099,0.127208497360458,0.744967207416151,9.49033070335653,500,0,0,0
